value, valueF, solution, nodesT, nodesF, solution, sec
21, 21, 21, 60, 60, true, 0
20, 20, 20, 57, 57, true, 0
18, 18, 18, 57, 57, true, 0
34, 34, 34, 98, 98, true, 0
28, 28, 28, 82, 82, true, 0
27, 27, 27, 72, 72, true, 0
33, 33, 33, 94, 94, true, 0
36, 36, 36, 105, 105, true, 0
21, 21, 21, 59, 59, true, 0
29, 29, 29, 78, 78, true, 0
FLAWLESS VICTORY
