value, valueF, solution, nodesT, nodesF, solution, sec
65, 65, 65, 195, 195, true, 0
51, 51, 51, 152, 152, true, 0
64, 64, 64, 185, 185, true, 0
68, 68, 68, 191, 191, true, 0
37, 37, 37, 103, 103, true, 0
63, 63, 63, 178, 178, true, 0
64, 64, 64, 183, 183, true, 0
66, 66, 66, 194, 194, true, 0
59, 59, 59, 165, 165, true, 0
66, 66, 66, 186, 186, true, 0
FLAWLESS VICTORY
