value, valueF, solution, nodesT, nodesF, solution, sec
43, 43, 43, 122, 122, true, 0
26, 26, 26, 77, 77, true, 0
52, 52, 52, 158, 158, true, 0
45, 45, 45, 127, 127, true, 0
51, 51, 51, 153, 153, true, 0
55, 55, 55, 153, 153, true, 0
48, 48, 48, 141, 141, true, 0
56, 56, 56, 159, 159, true, 0
51, 51, 51, 144, 144, true, 0
50, 50, 50, 145, 145, true, 0
FLAWLESS VICTORY
