value, solution, nodesT, solution, sec
7, 15, 5702059, true, 93982
8, 15, 2459715, true, 38693
7, 15, 3478393, true, 56398
8, 15, 4678830, true, 76556
NA, -1, -1, false, -1
NA, -1, -1, false, -1
8, 15, 7806735, true, 139700
8, 15, 4842319, true, 77205
9, 15, 2254526, true, 37880
8, 15, 4122293, true, 64254
