value, solution, nodesT, solution, sec
5, 5, 6, true, 0
3, 5, 26, true, 0
3, 5, 13, true, 0
3, 5, 14, true, 0
5, 5, 6, true, 0
3, 5, 12, true, 0
3, 3, 4, true, 0
5, 5, 6, true, 0
5, 5, 6, true, 0
4, 5, 8, true, 0
