value, valueF, solution, nodesT, nodesF, solution, sec
8, 15, 15, 66810528, 22599882, true, 24245
8, 13, 13, 1254097, 506214, true, 429
7, 13, 13, 6515628, 5313165, true, 2337
7, 11, 11, 146670, 90167, true, 50
7, 14, 14, 8201288, 510738, true, 2829
8, 13, 13, 1953803, 1224130, true, 701
7, 12, 12, 1087814, 868029, true, 369
8, 11, 11, 38664, 18327, true, 13
8, 12, 12, 268064, 133956, true, 90
8, 9, 9, 2050, 1605, true, 0
