value, valueF, solution, nodesT, nodesF, solution, sec
9, 15, 15, 199287336, 161203549, true, 73172
8, 15, 15, 119482799, 75907647, true, 43179
9, 15, 15, 273441273, 242159033, true, 101036
8, 15, 15, 83290626, 61018341, true, 31469
8, 15, 15, 284920552, 243066850, true, 104129
8, 15, 15, 35431311, 3605032, true, 12375
8, 15, 15, 40557364, 2202715, true, 14554
8, 16, 16, 1096564381, 874232269, true, 408585
8, 15, 15, 98102378, 57275763, true, 37032
7, 15, 15, 114817178, 18283696, true, 37830
