value, valueF, solution, nodesT, nodesF, solution, sec
7, 15, 15, 45291530, 4517770, true, 16662
8, 15, 15, 134744363, 97267008, true, 50785
7, 15, 15, 104819155, 49956231, true, 38213
8, 15, 15, 70618723, 25942896, true, 26195
8, 15, 15, 209765385, 173323556, true, 79815
8, 15, 15, 98684538, 63501356, true, 36489
8, 15, 15, 172128147, 145126496, true, 67643
8, 15, 15, 141758225, 103303589, true, 51036
9, 15, 15, 133321110, 108934095, true, 52682
8, 15, 15, 66604534, 26431791, true, 24068
