value, valueF, solution, nodesT, nodesF, solution, sec
65, 69, -1, 447475684, 33459730, false, 900000
64, 68, -1, 241194622, 251489206, false, 900000
68, 72, -1, 313858017, 242409797, false, 900000
37, 44, -1, 396744342, 214454374, false, 900000
63, 66, -1, 132099686, 474128636, false, 900000
64, 68, -1, 212990995, 290458828, false, 900000
66, 70, -1, 334292479, 153503469, false, 900000
59, 62, -1, 97541056, 406950514, false, 900000
