value, valueF, solution, nodesT, nodesF, solution, sec
7, 7, 7, 22, 22, true, 0
5, 5, 5, 10, 10, true, 0
1, 1, 1, 1, 1, true, 0
2, 2, 2, 5, 5, true, 0
4, 4, 4, 11, 11, true, 0
2, 2, 2, 5, 5, true, 0
2, 2, 2, 5, 5, true, 0
2, 2, 2, 5, 5, true, 0
4, 4, 4, 9, 9, true, 0
FLAWLESS VICTORY
