value, valueF, solution, nodesT, nodesF, solution, sec
43, 49, -1, 324128969, 278369390, false, 900000
52, 59, -1, 252494481, 296816580, false, 900000
51, 56, -1, 321302115, 305444333, false, 900000
55, 59, -1, 297262393, 346596148, false, 900000
48, 53, -1, 137252634, 518013970, false, 900000
56, 60, -1, 192266374, 460199783, false, 900000
51, 55, -1, 192975961, 442187655, false, 900000
50, 56, -1, 158021363, 467742432, false, 900000
