value, solution, nodesT, solution, sec
5, 13, 5131958, true, 48166
6, 12, 2423598, true, 20819
6, 13, 3841627, true, 35219
6, 12, 1905075, true, 16042
5, 12, 826274, true, 6516
6, 11, 304486, true, 2281
5, 12, 2529024, true, 21711
6, 12, 1280099, true, 10717
6, 12, 1180595, true, 9410
6, 13, 5069892, true, 46035
