value, solution, nodesT, solution, sec
6, 10, 63762, true, 461
5, 10, 50338, true, 346
4, 8, 1004, true, 7
5, 10, 41714, true, 277
5, 10, 61362, true, 431
5, 10, 46776, true, 309
5, 10, 69989, true, 493
4, 6, 26, true, 3
4, 8, 1130, true, 7
6, 8, 1090, true, 7
