value, solution, nodesT, solution, sec
5, 9, 3804, true, 39
4, 4, 5, true, 0
4, 8, 1755, true, 6
5, 8, 888, true, 4
5, 8, 1809, true, 6
4, 8, 1603, true, 5
4, 4, 5, true, 0
6, 8, 806, true, 2
5, 8, 641, true, 2
6, 8, 536, true, 1
