value, solution, nodesT, solution, sec
4, 9, 12447, true, 79
4, 7, 362, true, 1
5, 10, 37983, true, 161
5, 9, 6966, true, 29
4, 9, 4883, true, 20
5, 11, 113798, true, 563
5, 7, 206, true, 9
4, 8, 2204, true, 10
5, 10, 18465, true, 85
5, 9, 2808, true, 11
