value, valueF, solution, nodesT, nodesF, solution, sec
4, 9, 9, 113011, 68530, true, 49
4, 7, 7, 6533, 5109, true, 1
5, 10, 10, 579286, 392292, true, 124
5, 9, 9, 190276, 142322, true, 39
4, 9, 9, 97226, 59356, true, 21
5, 11, 11, 1149060, 100978, true, 278
5, 7, 7, 522, 303, true, 0
4, 8, 8, 4813, 1803, true, 1
5, 10, 10, 206578, 65400, true, 50
5, 9, 9, 37395, 18169, true, 9
FLAWLESS VICTORY
