value, solution, nodesT, solution, sec
5, 8, 610, true, 2
5, 8, 501, true, 2
4, 8, 1366, true, 5
6, 10, 18298, true, 83
5, 10, 15544, true, 67
4, 8, 4152, true, 15
5, 9, 10912, true, 42
5, 10, 58150, true, 275
4, 9, 18116, true, 85
4, 8, 1985, true, 7
