value, solution, nodesT, solution, sec
3, 9, 108825, true, 573
4, 4, 6, true, 7
4, 8, 10037, true, 51
3, 8, 19682, true, 89
4, 8, 2580, true, 11
4, 8, 15567, true, 66
4, 4, 6, true, 0
4, 8, 9955, true, 43
4, 8, 3178, true, 12
4, 8, 3496, true, 14
