value, valueF, solution, nodesT, nodesF, solution, sec
4, 9, 9, 520428, 324660, true, 130
3, 7, 7, 30462, 22851, true, 5
4, 10, 10, 2934634, 1858446, true, 614
4, 9, 9, 939051, 681701, true, 188
4, 9, 9, 443748, 279306, true, 93
4, 11, 11, 8788493, 925611, true, 1830
4, 7, 7, 7019, 3825, true, 1
4, 8, 8, 30351, 11703, true, 6
4, 10, 10, 1427658, 523445, true, 302
4, 9, 9, 181820, 70834, true, 41

