value, valueF, solution, nodesT, nodesF, solution, sec
8, 10, 10, 2214, 601, true, 0
8, 12, 12, 129544, 90563, true, 46
8, 12, 12, 197143, 170554, true, 69
8, 12, 12, 74662, 51747, true, 29
7, 11, 11, 15105, 7264, true, 5
9, 11, 11, 17967, 12918, true, 6
8, 10, 10, 2650, 2272, true, 1
7, 11, 11, 12960, 4538, true, 4
7, 9, 9, 1360, 1251, true, 0
8, 11, 11, 27597, 20180, true, 8
