value, solution, nodesT, solution, sec
8, 10, 213, true, 1
8, 12, 10416, true, 71
8, 12, 15493, true, 103
8, 12, 13849, true, 96
7, 11, 3643, true, 24
9, 11, 2961, true, 19
8, 10, 256, true, 1
7, 11, 2003, true, 12
7, 9, 95, true, 0
8, 11, 3163, true, 18
