value, solution, nodesT, solution, sec
7, 13, 67840, true, 554
8, 12, 23832, true, 167
9, 13, 24938, true, 181
8, 12, 6083, true, 41
8, 12, 5557, true, 37
8, 11, 2451, true, 15
8, 12, 20385, true, 143
8, 12, 8911, true, 59
9, 12, 8105, true, 56
9, 13, 28267, true, 203
