value, valueF, solution, nodesT, nodesF, solution, sec
56, 56, 56, 156, 156, true, 0
47, 47, 47, 135, 135, true, 0
58, 58, 58, 162, 162, true, 0
52, 52, 52, 150, 150, true, 0
55, 55, 55, 157, 157, true, 0
53, 53, 53, 163, 163, true, 0
56, 56, 56, 168, 168, true, 0
53, 53, 53, 149, 149, true, 0
55, 55, 55, 148, 148, true, 0
49, 49, 49, 137, 137, true, 0
FLAWLESS VICTORY
