value, valueF, solution, nodesT, nodesF, solution, sec
21, 21, 21, 62, 62, true, 357
25, 25, 25, 75, 75, true, 0
23, 23, 23, 69, 69, true, 0
27, 27, 27, 77, 77, true, 0
31, 31, 31, 92, 92, true, 0
25, 25, 25, 70, 70, true, 0
35, 35, 35, 102, 102, true, 0
23, 23, 23, 65, 65, true, 0
17, 17, 17, 48, 48, true, 0
27, 27, 27, 75, 75, true, 0
FLAWLESS VICTORY
