value, valueF, solution, nodesT, nodesF, solution, sec
6, 9, 9, 5567, 2894, true, 1
4, 4, 4, 25, 25, true, 0
6, 8, 8, 948, 664, true, 0
6, 8, 8, 2001, 1498, true, 0
6, 8, 8, 654, 428, true, 0
6, 8, 8, 1247, 996, true, 0
4, 4, 4, 12, 12, true, 0
6, 8, 8, 393, 184, true, 0
6, 8, 8, 766, 539, true, 0
7, 8, 8, 680, 403, true, 0
FLAWLESS VICTORY
