value, valueF, solution, nodesT, nodesF, solution, sec
6, 8, 8, 1194, 738, true, 0
6, 8, 8, 1422, 1227, true, 0
6, 8, 8, 2013, 1764, true, 0
6, 10, 10, 8592, 1113, true, 2
6, 10, 10, 8537, 1656, true, 2
7, 8, 8, 279, 168, true, 0
5, 9, 9, 18447, 13836, true, 4
6, 10, 10, 27022, 15428, true, 7
6, 9, 9, 8835, 6750, true, 2
4, 8, 8, 1866, 1023, true, 0
FLAWLESS VICTORY
