value, solution, nodesT, solution, sec
6, 9, 1689, true, 8
4, 4, 5, true, 0
6, 8, 52, true, 0
6, 8, 414, true, 1
6, 8, 99, true, 0
6, 8, 153, true, 0
4, 4, 5, true, 0
6, 8, 59, true, 0
6, 8, 90, true, 0
7, 8, 160, true, 0
