value, solution, nodesT, solution, sec
5, 10, 8351, true, 54
7, 12, 153505, true, 1121
6, 12, 358194, true, 2608
7, 11, 71777, true, 496
7, 12, 331050, true, 2395
6, 10, 6677, true, 40
5, 10, 13827, true, 91
6, 10, 11274, true, 73
6, 12, 446342, true, 3337
7, 12, 180085, true, 1282
