value, solution, nodesT, solution, sec
7, 10, 6516, true, 39
6, 12, 109779, true, 818
7, 12, 326998, true, 2379
6, 12, 128316, true, 899
6, 11, 70284, true, 476
6, 11, 70216, true, 482
6, 10, 6312, true, 39
6, 11, 19837, true, 130
6, 9, 1419, true, 7
6, 11, 82913, true, 564
