value, valueF, solution, nodesT, nodesF, solution, sec
6, 10, 10, 92668, 78319, true, 29
6, 10, 10, 127154, 93759, true, 35
6, 8, 8, 1490, 639, true, 0
6, 10, 10, 54778, 28503, true, 19
6, 10, 10, 173382, 148656, true, 52
6, 10, 10, 81814, 65311, true, 23
6, 10, 10, 84050, 69625, true, 23
5, 6, 6, 130, 60, true, 0
6, 8, 8, 1817, 904, true, 0
6, 8, 8, 1932, 1461, true, 0
