value, valueF, solution, nodesT, nodesF, solution, sec
6, 13, 13, 15870204, 5602266, true, 4421
6, 12, 12, 6411151, 5189056, true, 1789
6, 13, 13, 13106879, 6406555, true, 3956
7, 12, 12, 1274697, 474822, true, 373
6, 12, 12, 3958877, 2874805, true, 1131
6, 11, 11, 1011453, 851248, true, 271
7, 12, 12, 8996609, 7891415, true, 2551
7, 12, 12, 1548347, 840468, true, 443
7, 12, 12, 1116062, 162330, true, 315
7, 13, 13, 7800737, 701955, true, 2319
