value, valueF, solution, nodesT, nodesF, solution, sec
8, 10, 10, 4427, 2673, true, 1
9, 12, 12, 43628, 10117, true, 14
8, 12, 12, 132127, 61736, true, 46
8, 11, 11, 24629, 21910, true, 9
9, 12, 12, 166859, 112799, true, 59
7, 10, 10, 3298, 1484, true, 1
6, 10, 10, 7229, 3615, true, 2
7, 10, 10, 8893, 7484, true, 3
8, 12, 12, 112558, 72119, true, 41
7, 12, 12, 107206, 55373, true, 38
