value, valueF, solution, nodesT, nodesF, solution, sec
5, 5, 5, 38, 38, true, 0
5, 5, 5, 22, 22, true, 0
5, 5, 5, 21, 21, true, 0
4, 5, 5, 36, 24, true, 0
5, 5, 5, 44, 44, true, 0
5, 5, 5, 36, 36, true, 0
4, 5, 5, 74, 28, true, 0
4, 5, 5, 50, 32, true, 0
5, 5, 5, 24, 24, true, 0
5, 5, 5, 17, 17, true, 0
FLAWLESS VICTORY
