value, valueF, solution, nodesT, nodesF, solution, sec
5, 9, 9, 78313, 61541, true, 18
6, 10, 10, 324684, 179757, true, 76
4, 9, 9, 41209, 4533, true, 8
5, 11, 11, 1556767, 298548, true, 359
5, 9, 9, 80983, 40943, true, 19
5, 9, 9, 60080, 38392, true, 13
5, 7, 7, 2104, 1769, true, 0
5, 8, 8, 13489, 11023, true, 3
5, 9, 9, 77797, 47145, true, 18
5, 10, 10, 262680, 45803, true, 67
FLAWLESS VICTORY
