value, valueF, solution, nodesT, nodesF, solution, sec
8, 10, 10, 8678, 7397, true, 2
7, 10, 10, 10695, 7689, true, 3
7, 8, 8, 99, 85, true, 0
7, 10, 10, 5577, 3614, true, 1
8, 10, 10, 5337, 4546, true, 1
8, 10, 10, 6500, 5371, true, 2
8, 10, 10, 4006, 3302, true, 1
6, 6, 6, 26, 26, true, 0
8, 8, 8, 35, 35, true, 0
8, 8, 8, 71, 71, true, 0
