value, valueF, solution, nodesT, nodesF, solution, sec
3, 5, 5, 928, 767, true, 1
3, 5, 5, 182, 108, true, 0
3, 5, 5, 771, 527, true, 1
3, 5, 5, 1038, 850, true, 1
3, 5, 5, 1147, 857, true, 1
3, 5, 5, 312, 142, true, 0
4, 5, 5, 172, 126, true, 0
3, 5, 5, 342, 245, true, 0
3, 5, 5, 267, 185, true, 0
2, 5, 5, 1017, 482, true, 1
