value, valueF, solution, nodesT, nodesF, solution, sec
5, 10, 10, 236735, 63116, true, 89
5, 12, 12, 24193254, 17251646, true, 7031
6, 12, 12, 40423423, 34894689, true, 11466
6, 12, 12, 17187216, 11520120, true, 5013
6, 11, 11, 2380490, 1277894, true, 637
6, 11, 11, 1984884, 1265645, true, 554
6, 10, 10, 505734, 407150, true, 137
5, 11, 11, 2034852, 764638, true, 545
5, 9, 9, 87270, 75564, true, 24
6, 11, 11, 3101501, 2207253, true, 839
