value, valueF, solution, nodesT, nodesF, solution, sec
5, 8, 8, 13392, 8454, true, 16
5, 8, 8, 21751, 18823, true, 14
4, 8, 8, 28006, 24551, true, 8
6, 10, 10, 187706, 20267, true, 43
5, 10, 10, 171647, 20996, true, 39
4, 8, 8, 15700, 8503, true, 3
5, 9, 9, 164461, 130875, true, 35
5, 10, 10, 407549, 216211, true, 90
4, 9, 9, 175626, 138187, true, 37
4, 8, 8, 16284, 10787, true, 3
FLAWLESS VICTORY
