value, valueF, solution, nodesT, nodesF, solution, sec
5, 10, 10, 81203, 44684, true, 25
7, 12, 12, 1059242, 210465, true, 313
6, 12, 12, 3020125, 1336828, true, 841
7, 11, 11, 1045825, 909638, true, 301
7, 12, 12, 5209343, 3562729, true, 1431
6, 10, 10, 49654, 26633, true, 13
5, 10, 10, 94384, 44340, true, 24
6, 10, 10, 141218, 122507, true, 39
6, 12, 12, 2920283, 1853432, true, 826
7, 12, 12, 2319413, 1069743, true, 641
