value, valueF, solution, nodesT, nodesF, solution, sec
3, 5, 5, 410, 355, true, 0
4, 5, 5, 97, 68, true, 0
3, 5, 5, 156, 98, true, 0
4, 5, 5, 297, 253, true, 0
4, 5, 5, 90, 72, true, 0
3, 5, 5, 289, 192, true, 0
4, 5, 5, 85, 39, true, 0
3, 5, 5, 116, 61, true, 0
4, 5, 5, 90, 78, true, 0
3, 5, 5, 116, 84, true, 0
FLAWLESS VICTORY
